"ID";"COMPANYID";"ZIP";"CITY";"STREET";"STREETNUMBER"
47962;18024;"85540";"Haar";"Muenchner Str.";"23A"
47966;18028;"BS11 9DB";"Bristol";"Unit G 7a4 Business Centre Victoria Road";""
47970;18032;"27243";"Beckeln";"Gross Koehren";"19"
47972;18034;"45770";"Marl";"Havellandsrasse";"10"
47973;18035;"95152";"Selbitz";"Jean-Paul-Str.";"12a"
47974;18036;"44809";"Bochum";"Seilfahrt";"127"
47975;18037;"24376";"Kappeln";"Nestleweg";"1"
47976;18038;"1208";"Genf";"8.Avenue De Rosemont";""
47979;18041;"63743";"Aschaffenburg";"Am Herbigsbach";"49"
47980;18042;"44141";"Dortmund";"Westfalendamm";"98"
47981;18043;"24113";"Molfsee";"Mielkendorfer Weg";"19"
47983;18045;"47877";"Willich";"Goethestrasse";"28"
47984;18046;"08209";"Auerbach";"Beethovenstr.";"9"
47986;18048;"26871";"Papenburg";"Hauptkanal Rechts";"26A"
47991;18053;"57562";"Herdorf";"Wolfsweg";"34"
47992;18054;"73479";"Ellwangen";"Dr. Adolf-Schneider-Str.";"2"
47996;18058;"66589";"Merchweiler";"Auf Pfuhlst";"1"
47999;18061;"72351";"Geislingen";"Vorstadtstr.";"53-59"
48001;18063;"64572";"Buettelborn";"Hessenring";"2"
48002;18064;"20095";"Hamburg";"Ballindamm";"8"
48003;18065;"82152";"Planegg";"Lochhamer Str.";"31"
48004;18066;"01097";"Dresden";"Königstr.";"5"
48005;18067;"64846";"Gross-Zimmern";"Kreuzstrasse";"9"
48007;18069;"89150";"Laichingen-Machtolsheim";"Industriestr.";"9"
48008;18070;"70806";"Kornwestheim";"Max-Planck-Str.";"27"
48009;18071;"72290";"Lossburg";"Bahnhofstrasse";"29"
48010;18072;"91916";"Neusitz-Schweinsdorf";"Am Brechhaus";"28"
48011;18073;"94227";"Lindberg";"Buchenau";"31"
48012;18074;"87700";"Memmingen";"Dr.-Karl-Lenz-Str.";"35"
48013;18075;"66663";"Merzig-Besseringen";"In Der Bruchwies";"10"
48015;18077;"47057";"Duisburg";"Sternbuschweg";"138"
48017;18079;"58332";"Schwelm";"Windmuehlenstr.";"18A"
48018;18080;"10405";"Berlin";"Greifswalder Str.";"214"
48019;18081;"76698";"Ubstadt-Weiher";"Kapellenstr.";"39"
48021;18083;"78355";"Hohenfels";"Bruck";"12"
48022;18084;"22391";"Hamburg";"Heegbarg";"2"
48023;18085;"52146";"Wuerselen";"St. Jobser-Strasse";"53"
48025;18087;"41334";"Nettetal";"Zur Laerche";"53"
48026;18088;"24539";"Neumuenster";"Oderstr.";"73"
48027;18089;"";"";"";""
48028;18090;"6462";"Ev Kerkrade";"Kokelestraat";"110"
48029;18091;"61440";"Oberursel";"Oberhoechstadter Str.";"2-4"
48032;18094;"1786";"Sugiez";"Pary";"12"
48035;18097;"";"82-300 Elblag";"Ul. Warszawska";"11"
48036;18098;"25451";"Quickborn";"Eichenweg";"52"
48038;18100;"70825";"Korntal-Muenchingen";"Johannes-Daur-Str.";"13/1"
48040;18102;"84168";"Aham";"Hauptstraße";"20"
48041;18103;"86938";"Schondorf";"Greifenberger Straße";"14"
48042;18104;"37619";"Heyen";"Willy-Penzel-Platz";"1-8"
48043;18105;"69234";"Dielheim";"Talstr.";"27"
48046;18108;"68159";"Mannheim";"Landzungenstr.";"4-6"
48047;18109;"68723";"Schwetzingen";"Beethovenstrasse";"3"
48049;18111;"89584";"Ehingen";"Hauffstr.";"2"
48050;18112;"6020";"Innsbruck";"Egger-Lienz-Strasse";"130"
48052;18114;"86674";"Baar (Schwaben)";"Roemerweg";"10"
48053;18115;"83627";"Warngau";"Ahornallee";"13a"
48054;18116;"1405";"Hc Bussum";"Graaf Wichmanlaan";"56"
48055;18117;"76473";"Iffezheim";"Nordring";"8"
48056;18118;"BN2 1GD";"Brighton";"40 Arundel Place";""
48058;18120;"01120";"Wien";"Rotenmuehlgasse";"30"
48059;18121;"60318";"Frankfurt/Main";"Eschenheimer Tor";"3"
48060;18122;"40764";"Langenfeld";"Dietrich-Bonhoeffer-Str.";"9"
48061;18123;"97422";"Schweinfurt";"Friedrich-Seyffert-Strasse";"14"
48064;18126;"85664";"Hohenlinden /Gewerbegeb. Altmühlhausen";"Josef-Neumeier-Str.";"15"
48065;18127;"65193";"Wiesbaden";"Pfahlstr.";"31"
48066;18128;"41472";"Neuss";"Eisenstr.";"5A"
48067;18129;"83365";"Nussdorf / Chiemgau";"Weidertinger Ring";"12"
48068;18130;"49536";"Lienen";"Buchentorstraße";"13"
48069;18131;"6301";"Zug";"Loeberenstrasse";"47"
48070;18132;"71701";"Schwieberdingen";"Bahnhofstr.";"39"
48075;18137;"28359";"Bremen";"Mary-Astell-Str.";"10"
48076;18138;"5020";"Salzburg";"Peilsteinerstrasse";"5-7"
48077;18139;"04103";"Leipzig";"Deutscher Platz";"5"
48078;18140;"71093";"Weil Im Schoenbuch";"Carl-Zeiss-Str.";"3"
48079;18141;"24568";"Kaltenkirchen";"Werner-Von-Siemens-Str.";"15"
48080;18142;"47906";"Kempen -Toenisberg";"Neufelder Strasse";"49"
48081;18143;"91220";"Schnaittach / Laipersdorf";"Hutweide";"10"
48086;18148;"81377";"München";"Ammergaustr.";"15"
48087;18149;"35085";"Ebsdorfergrund";"Simmerweg";"12"
48089;18151;"28207";"Bremen";"Stresemannstr.";"54"
48091;18153;"";"Rh109tu Crawley / West-Sussex";"7/8 Brunel Centre Newton Road";""
48092;18154;"45549";"Sprockhoevel";"Schultenbuschstr.";"43B"
48095;18157;"67061";"Ludwigshafen";"Rheinuferstr.";"9"
48096;18158;"1025";"Luxembourg";"";""
48097;18159;"12277";"Berlin";"Motzener Str.";"25"
48098;18160;"83071";"Stephanskirchen";"Reichenberger Str.";"36"
48100;18162;"28357";"Bremen";"Kleiner Ort";"11"
48102;18164;"53619";"Rheinbreitbach";"Maarweg";"46"
48103;18165;"GU34 2QL";"Alton Hants";"4 Riverwey Newman Lane";""
48105;18167;"13349";"Berlin";"Muellerstr.";"64"
48107;18169;"85622";"Feldkirchen";"Tucherpark";"22"
48108;18170;"35394";"Giessen";"Kerkrader Str.";"11"
48111;18173;"82362";"Weilheim";"Steingadener Str.";"7"
48113;18175;"59348";"Luedinghausen";"Gildenweg";"42"
48116;18178;"45100";"Rovigo";"Viale Della Scienza";"26"
48117;18179;"55270";"Klein-Winternheim";"Raiffeisenstr.";"4-6"
48118;18180;"95445";"Bayreuth";"Kulmbacher Str.";"115"
48119;18181;"25401";"Silove U Prahy";"Pod Kastankov";"553"
48120;18182;"80336";"München";"Kobellstr.";"2a"
48121;18183;"89312";"Günzburg";"Herrenberg";"7"
48122;18184;"51143";"Koeln-Porz";"Hauptstr.";"281"
48124;18186;"81377";"München";"Fürstenrieder Str.";"279a"
48125;18187;"81549";"München";"Paulsdorfferstr.";"34"
48127;18189;"72076";"Tuebingen";"Paul-Ehrlich-Str.";"11"
48129;18191;"82399";"Raisting";"Gewerbegebiet 18";"18"
48130;18192;"22417";"Hamburg";"Fossberger Moor";"27"
48131;18193;"09337";"Hohenstein-Ernstthal";"Goldbachstr.";"40"
48133;18195;"30974";"Wennigsen";"Teichstr.";"3"
48134;18196;"83646";"Bad Toelz";"Im Farchet";"11"
48135;18197;"09496";"Marienberg";"Ernst-Thalmann-Str.";"51"
48138;18200;"99189";"Gebesee";"Haßlocher Str.";"9"
48140;18202;"70794";"Filderstadt";"Hohe Straße";"74"
48141;18203;"8607";"Aathal-Seegraeben";"Gibelstrasse";"11"
48143;18205;"80333";"München";"Brienner Str.";"10"
48144;18206;"3843 AN";"Harderwijk";"Gelreweg";"9"
48145;18207;"44287";"Dortmund";"Schueruferstr.";"271"
48147;18209;"30853";"Langenhagen";"Hoppegartenring";"111"
48148;18210;"44139";"Dortmund";"Friedensstr.";"23"
48152;18214;"6233";"Kramsach";"Winkl";"68"
48156;18218;"15344";"Strausberg";"Lehmukuhlenring";"36"
48158;18220;"";"";"";""
48160;18222;"59071";"Hamm";"Fichtestrasse";"12"
48161;18223;"60437";"Frankfurt";"Berner Str.";"32-34"
48162;18224;"25364";"Westerhorn";"Bahnhofstr.";"53"
48163;18225;"97727";"Fuchsstadt";"Kissinger Str.";"68"
48166;18228;"04105";"Leipzig";"Eutritzscher Str.";"24a"
48167;18229;"90765";"Fuerth";"Georg-Zorn-Str.";"37"
48168;18230;"22767";"Hamburg";"Grosse Bergstr.";"262"
48172;18234;"20097";"Hamburg";"Lippeltstr.";"1"
48174;18236;"75179";"Pforzheim";"Reutlinger Str.";"14"
48176;18238;"80801";"Muenchen";"Hohenzollernstr.";"27"
48177;18239;"23923";"Lüdersdorf";"Hauptstr.";"27F"
48180;18242;"34587";"Felsberg";"Dorfstr.";"4"
48181;18243;"06406";"Bernburg (Saale)";"Neuer Weg";"1"
48184;18246;"83355";"Grabenstätt";"Tüttenseestr.";"7a"
48185;18247;"15859";"Storkow";"Kurzer Weg";"1"
48187;18249;"45479";"Mülheim An Der Ruhr";"Uhlenhorstweg";"29A"
48190;18252;"21266";"Jesteburg";"Allerbeeksring";"33"
48192;18254;"30625";"Hannover";"Wolfsburgerdamm";"26A"
48193;18255;"26789";"Leer";"Norderstr.";"30"
48195;18257;"50135";"Settignano (Firenze)";"Via San Romano";"7r"
48199;18261;"22081";"Hamburg";"Alter Teichweg";"7"
48204;18266;"67294";"Orbis";"Am Koppelberg";""
48206;18268;"SG 137BJ";"Herts Hertford";"384 The Mead Business Center Mead Lane";""
48208;18270;"82166";"Gräfelfing";"Am Haag";"14"
48209;18271;"1060";"Wien";"Liniengasse";"14"
48210;18272;"93053";"Regensburg";"Friedensstr.";"32"
48212;18274;"81827";"München";"Solalindenstr.";"71"
48213;18275;"65205";"Wiesbaden";"Borsigstr.";"34"
48214;18276;"04442";"Zwenkau";"Kaufmannring";"19"
48219;18281;"28876";"Oyten";"Rudolf-Diesel-Str.";"30"
48221;18283;"28000";"Chartres";"9 Allee Promethee";""
48223;18285;"59590";"Geseke";"Kurzer Weg";"2"
48224;18286;"22041";"Hamburg";"Neumann-Reichardt-Str.";"27-33"
48225;18287;"30455";"Hannover";"Fraenkische Str.";"14A"
48227;18289;"85653";"Aying";"Münchnerstr.";"6"
48229;18291;"96188";"Stettfeld";"Am Goeckel";"24"
48230;18292;"61348";"Bad Homburg";"Ferdinandstr.";"24"
48231;18293;"25073";"Bovezzo";"Via Dei Prati";"62"
48234;18296;"04299";"Leipzig";"Oststr.";"118"
48235;18297;"76137";"Karlsruhe";"Karlstr.";"97-99"
48237;18299;"90766";"Fürth";"Cuxhavenerstr.";"59"
48238;18300;"";"Sandwich - Kent Ct13 9qx";"10 Crystal Business Centre Ramsgate Road";""
48241;18303;"1070";"Wien";"Burggasse";"466"
48243;18305;"55120";"Mainz";"Rheinallee";"104"
48244;18306;"59192";"Bergkamen";"Werner Str.";"191"
48248;18310;"45739";"Oer-Erkenschwick";"Schachtstr.";"21A"
48250;18312;"83098";"Brannenburg";"Bahnhofstr.";"94"
48253;18315;"88239";"Wangen-Neuravensburg";"Kellerbühlstr.";"2"
48257;18319;"41812";"Erkelenz";"Neusser Str.";"15a"
48258;18320;"47906";"Kempen";"St. Töniser Str.";"22"
48259;18321;"74906";"Bad Rappenau";"Riemenstr.";"14/1"
48261;18323;"40589";"Duesseldorf";"Reisholzer Werftstr.";"9"
48263;18325;"86825";"Bad Woerishofen";"Max-Planck-Str.";"1-5"
48266;18328;"77836";"Rheinmünster";"Hurststr.";"14"
48270;18332;"52538";"Selfkant";"Birder Str.";"2B"
48273;18335;"76877";"Offenbach A.D. Queich";"In Den Birkenwiesen";"15"
48274;18336;"10965";"Berlin";"Am Tempelhofer Berg";"6"
48275;18337;"23552";"Luebeck";"Dr.-Julius-Leber-Str.";"13"
48276;18338;"71543";"Wuestenrot-Maienfels";"Im Burgfrieden";"17"
48277;18339;"72461";"Albstadt";"Ob Dem Kieserstal";"57"
48282;18344;"34308";"Bad Emstal";"Bahnhofstr.";"1"
48284;18346;"30855";"Langenhagen";"Hessenstr.";"1"
48286;18348;"81925";"Muenchen";"Rosenkavalierplatz";"2"
48287;18349;"24813";"Schülp";"Waldweg";"15"
48288;18350;"76473";"Iffezheim";"Nordring";"8"
48290;18352;"5020";"Salzburg";"Kürsinger Strasse";"7"
48291;18353;"32051";"Herford";"Oststr.";"69"
48293;18355;"23795";"Bad Segeberg";"Am Ihlsee";"18"
48297;18359;"19061";"Schwerin";"Hagenower Str.";"73"
48299;18361;"40468";"Düsseldorf";"Kieshecker Weg";"148"
48302;18364;"93049";"Regensburg";"Wernerwerkstraße";"2"
48304;18366;"45131";"Essen";"Ursulastr.";"17-19"
48306;18368;"31812";"Bad Pyrmont";"An Der Hude";"11"
48308;18370;"65549";"Limburg";"In Den Fritzenstuecker";"9-11"
48309;18371;"46149";"Oberhausen";"Weissensteinstr.";"109"
48310;18372;"89547";"Gerstetten";"Elsternweg";"4"
48311;18373;"71111";"Waldenbuch";"Gartenstr.";"1"
48312;18374;"55425";"Waldalgesheim";"Spitalwiese";"10A"
48313;18375;"66440";"Blieskastel";"Bliesgau";"85-85a"
48314;18376;"66386";"St. Ingbert";"Im Reihersbruch";"1"
48315;18377;"80801";"München";"Ainmillerstr.";"34"
48318;18380;"33161";"Hoevelhof";"Schierbusch";"1"
48321;18383;"94315";"Straubing";"Stettiner Str.";"12"
48322;18384;"73494";"Rosenberg";"Holzmuehle";"1"
48323;18385;"57399";"Kirchhundem";"Unterer Eichhagen";"2a"
48324;18386;"4225";"Brislach";"Riedweg";"10"
48325;18387;"01279";"Dresden";"Alttolkewitz";"14"
48326;18388;"4600";"Thalheim";"Am Thalbach";"3"
48328;18390;"64380";"Roßdorf";"Am Mönchsteg";"1a"
48330;18392;"19374";"Raduhn";"Dorfstr.";"2"
48333;18395;"53129";"Bonn";"Kessenicher Str.";"228"
48334;18396;"56414";"Steinefrenz";"Brunnenstr.";"8"
48335;18397;"73312";"Geislingen / Steige";"Stuttgarterstr.";"204"
48339;18401;"01590";"Lavancia";"Z.A. Sous La Combe";""
48341;18403;"47804";"Krefeld";"Oberbenrader Str.";"77"
48345;18407;"57074";"Siegen";"Dr.-Ernst-Str.";"62"
48346;18408;"26632";"Ihlow";"Gutenbergstr.";"11"
48347;18409;"12627";"Berlin";"Doebelner Str.";"5"
48348;18410;"01723";"Kesselsdorf";"Talblick";"12"
48349;18411;"67098";"Bad Dürkheim";"Eichstr.";"22"
48350;18412;"82390";"Eberfing";"Escherstraße";"16"
48353;18415;"85391";"Allershausen";"Kesselbodenstr.";"11"
48355;18417;"85055";"Ingolstadt";"Hebbelstr.";"57"
48357;18419;"72401";"Haigerloch-Owingen";"Hauptstr. 2/1";""
48359;18421;"95185";"Gattendorf";"Am Gewerbegebiet";"5"
48360;18422;"91599";"Dentlein A. Forst";"Friedhofweg";"5"
48362;18424;"89423";"Gundelfingen";"Industriestr.";"25"
48366;18428;"6005";"Luzern";"Langensandstr.";"25"
48374;18436;"50735";"Koeln";"Neusser Landstr.";"2"
48375;18437;"44143";"Dortmund";"Unterste-Wilms-Str.";"27"
48376;18438;"1001";"Lausanne";"Rue Du Simplon";"37"
48377;18439;"76571";"Gaggenau";"Schumannstr.";"3"
48378;18440;"32839";"Steinheim";"Ottenhausener Str.";"37"
48379;18441;"10999";"Berlin";"Forster Str.";"10"
48382;18444;"";"4834 Tm Breda";"Allerheiligenweg";"41"
48383;18445;"34323";"Malsfeld-Ostheim";"Pliwa-Str.";"2"
48387;18449;"32839";"Steinheim";"Pyrmonter Str.";"7"
48388;18450;"47906";"Kempen";"St. Toeniser Str.";"22"
48389;18451;"44229";"Dortmund";"Hagener Str.";"428"
48391;18453;"18119";"Rostock";"Streuwiesenweg";"9C"
48392;18454;"7532";"Sw Enschede";"Midzomerweg";"8"
48395;18457;"59557";"Lippstadt";"Behringstr.";"40"
48396;18458;"53113";"Bonn";"Prinz-Albert-Straße";"13"
48397;18459;"3815";"Lz Amersfoort";"Hogeweg";"228A"
48398;18460;"53177";"Bonn";"Peter-Schwingen-Str.";"4"
48399;18461;"89075";"Ulm";"Mühlsteige";"13"
48400;18462;"41812";"Erkelenz";"Koepestr.";"17"
48401;18463;"14476";"Potsdam";"Falknerstr.";"5"
48403;18465;"63933";"Mönchberg";"Triebweg";"1-3"
48404;18466;"1790";"Affligem";"Kerkstraat";"80"
48405;18467;"91126";"Kammerstein";"Aurachhoehe";"5-7"
48407;18469;"94060";"Pocking";"Heidestr.";"2"
48408;18470;"21423";"Winsen / Luhe";"Rathausstr.";"44"
48410;18472;"6370";"Aa Landgraaf";"Streeperstraat";"3C"
48411;18473;"67549";"Worms";"Juttastr.";"75"
48414;18476;"28260";"Galapagar (Madrid)";"Vencejo";"10"
48416;18478;"07580";"Ronneburg";"Heidelbergweg";"9"
48419;18481;"45131";"Essen";"Girardetstr. 2-38 Eing. 4";""
48420;18482;"42655";"Solingen";"Mangenberger Str.";"264"
48422;18484;"80335";"München";"Bayerstr.";"13"
48425;18487;"14943";"Luckenwalde";"Im Biotechnologiepark";""
48427;18489;"12587";"Berlin";"Wißlerstr.";"19"
48429;18491;"6900";"Bregenz";"Römerstr.";"2"
48431;18493;"48565";"Steinfurt";"Münsterstr.";"61-65"
48432;18494;"49078";"Osnabrück";"Blumenhaller Weg";"88"
48435;18497;"80804";"München";"Leopoldstr.";"138"
48436;18498;"";"Casla County Galway";"Unit 6 Casla Industrial Estate";""
48437;18499;"75365";"Calw";"Im Steckenaeckerle";"14"
48438;18500;"20354";"Hamburg";"Colonnaden";"41"
48440;18502;"84347";"Pfarrkirchen";"Innere Simbacher Str.";"10"
48442;18504;"20095";"Hamburg";"Kurze Muehren";"1"
48443;18505;"45147";"Essen";"Halbe Höhe";"57"
48444;18506;"75305";"Neuenbürg";"Daimlerstr.";"23"
48445;18507;"27572";"Bremerhaven";"Fischkai";"1"
48448;18510;"80333";"München";"Perusastr.";"5"
48449;18511;"30177";"Hannover";"Pelikanplatz";"13"
48451;18513;"07743";"Jena";"Erbertstr.";"2"
48452;18514;"21339";"Lüneburg";"Bessemerstr.";"3"
48456;18518;"83483";"Bischofswiesen";"Im Stangenwald";"40"
48458;18520;"5583";"Ad Waalre";"Irenelaan";"2c"
48460;18522;"15344";"Strausberg";"Lehmkuhlenring";"36"
48462;18524;"66123";"Saarbruecken";"Dr.-Schoenemann-Str.";"46"
48463;18525;"71254";"Ditzingen";"Gerlinger Str.";"36-38"
48464;18526;"46286";"Dorsten";"Köhler Feld";"10"
48465;18527;"50259";"Pulheim";"Friedenstr.";"14B"
48468;18530;"82166";"Gräfelfing";"Am Haag";"14"
48470;18532;"66459";"Kirkel";"Am Tannenwald";"6"
48471;18533;"37154";"Northeim";"Alte Poststraße";"2"
48473;18535;"1230";"Wien";"Triesterstr.";"346"
48474;18536;"10965";"Berlin";"Lilienthalstr.";"14"
48478;18540;"RH19 1DQ";"East Grinstead West Sussex";"19 The Close";""
48481;18543;"12623";"Berlin";"Landsberger Str.";"251"
48482;18544;"54349";"Trittenheim";"Spielesstr.";"17"
48485;18547;"48167";"Münster";"Flasskuhl";"23"
48486;18548;"61118";"Bad Vilbel";"Frankfurter Str.";"47-49"
48491;18553;"34225";"Fuldabrück";"Ostring";"1"
48492;18554;"1150";"Wien";"Markgraf-Rüdiger-Str. 6/108";""
48494;18556;"97859";"Wiesthal";"Krommenthaler Str.";"38"
48496;18558;"70199";"Stuttgart";"Mörikestr.";"67"
48497;18559;"31061";"Alfeld / Leine";"Hinter Dem Kruge";"5"
48499;18561;"77876";"Kappelrodeck";"Bobenholzweg";"4"
48506;18568;"53567";"Buchholz";"Industriepark Nord";"45"
48507;18569;"82054";"Sauerlach";"Eichenhausener Str.";"26"
48508;18570;"31515";"Wunstorf";"Ostenmeer";"37"
48509;18571;"26954";"Nordenham";"Adolf-Vinnen-Str.";"38"
48510;18572;"53902";"Bad Münstereifel";"In Der Buch";"9"
48513;18575;"87719";"Mindelheim";"Landsberger Str.";"5"
48514;18576;"65549";"Limburg";"In Den Fritzenstücker";"9-11"
48515;18577;"08468";"Reichenbach";"Buchensr.";"26"
48517;18579;"70806";"Kornwestheim";"Remsstr.";"1"
48518;18580;"42369";"Wuppertal";"Dickestr.";"24"
48525;18587;"47809";"Krefeld";"Bischofstrasse";"120"
48529;18591;"51674";"Wiehl";"In Den Wiesen";"3"
48530;18592;"";"1301 Ag Almere";"Wormerweg";"1"
48531;18593;"23701";"Eutin";"Max-Planck-Str.";"3"
48532;18594;"60314";"Frankfurt Am Main";"Hanauer Landstr.";"423A"
48539;18601;"24106";"Kiel";"Feldstrasse";"251"
48541;18603;"6637";"Wasserbillig";"59 Esplanade De La Moselle";""
48543;18605;"22761";"Hamburg";"Theodorstr. 41 Haus P";""
48544;18606;"04103";"Leipzig";"Friedrich-List-Platz";"1"
48550;18612;"85640";"Putzbrunn";"Hermann-Oberth-Str.";"17"
48551;18613;"22848";"Norderstedt";"Gutenbergring";"60"
48553;18615;"80636";"München";"Albrechtstrasse";"26"
48554;18616;"4106";"Therwil";"Ringstr.";"29"
48555;18617;"12489";"Berlin / Adlershof";"Albert-Einstein-Str.";"14"
48556;18618;"86916";"Kaufering";"Viktor-Frankl-Str.";"20"
48559;18621;"80799";"München";"Amalienstr.";"71"
48560;18622;"10551";"Berlin";"Wiclefstr.";"16-17"
48562;18624;"82041";"Oberhaching";"Raiffeisenallee";"16"
48564;18626;"";"Rm8 1hj Dagenham Essex";"3-4 Coppen Road";""
48566;18628;"82064";"Straßlach";"Gewerbestr.";"8"
48567;18629;"81475";"München";"Geisenbrunner Str.";"69a"
48568;18630;"08523";"Plauen";"Rathausstr.";"5"
48571;18633;"6926";"Montagnola";"Via Valegia";"44/3"
48572;18634;"22885";"Barsbüttel";"Hanskampring";"12"
48574;18636;"34277";"Fuldabrück";"Ederweg";"3"
48575;18637;"20251";"Hamburg";"Hegestr.";"16"
48577;18639;"59302";"Oelde";"Joseph-Cardijn-Str.";"9"
48580;18642;"53121";"Bonn";"Saime-Genc-Ring";"14"
48583;18645;"06809";"Roitzsch";"Mühlweg";"16"
48585;18647;"45770";"Marl";"Bahnhofstr.";"131"
48586;18648;"1230";"Wien";"Valentingasse";"6"
48587;18649;"46019";"Viadana (Mn)";"Via Guido Rossa";"20"
48588;18650;"91438";"Bad Windsheim";"Hofmannstr.";"13"
48589;18651;"84513";"Töging Am Inn";"Heinrich Hertz Str.";"6"
48590;18652;"45770";"Marl";"Flämingstr.";"11"
48592;18654;"49439";"Steinfeld-Mühlen";"Am Hövel";"12"
48593;18655;"12557";"Berlin";"Schönerlinderstr.";"5"
48596;18658;"63477";"Maintal";"Wilhelm-Roentgen-Str.";"10"
48598;18660;"67061";"Ludwigshafen";"Hafenstr.";"19"
48599;18661;"50996";"Köln";"Industriestr.";"1a"
48600;18662;"83071";"Stephanskirchen";"Moosstr.";"3"
48603;18665;"46519";"Alpen";"Weseler Str.";"74"
48605;18667;"45479";"Mülheim An Der Ruhr";"Kirchstr.";"69"
48607;18669;"10969";"Berlin";"Ritterstrasse";"11"
48609;18671;"36145";"Hofbieber";"Am Manggraben";"10"
48611;18673;"21435";"Stelle";"Rolf-Uhrmacher-Allee";"1a"
48612;18674;"78462";"Konstanz";"Gartenstraße";"6"
48613;18675;"86316";"Friedberg / Bayern";"Wintergasse";"8-10"
48614;18676;"66299";"Friedrichsthal";"Johann-Sebastian-Bach-Str.";"13"
48615;18677;"77694";"Kehl-Leutesheim";"Bodersweirerstr.";"30"
48619;18681;"97082";"Würzburg";"Spessartstr.";"9"
48620;18682;"65719";"Hofheim";"Lessingstr.";"45"
48621;18683;"50859";"Köln";"Brauweiler Str.";"14"
48622;18684;"23795";"Bad Segeberg";"Am Ihlsee";"36a"
48627;18689;"42929";"Wermelskirchen";"Schwanen";"10"
48628;18690;"54296";"Trier";"Max-Planck-Str.";"18-20"
48629;18691;"99091";"Erfurt";"Zittauer Str.";"27"
48631;18693;"83022";"Rosenheim";"Gießereistr.";"6-8"
48632;18694;"85579";"Neubiberg";"Hauptstr.";"192"
48633;18695;"18375";"Prerow";"Hagenstr.";"3c"
48634;18696;"26919";"Brake";"Lange Str.";"160"
48636;18698;"6340";"Baar";"Grabenstr.";"25"
48638;18700;"71065";"Sindelfingen";"Burghaldenstr.";"46"
48639;18701;"47443";"Moers";"Merkurweg";"21"
48640;18702;"50829";"Koeln";"Am Wassermann";"20-22"
48641;18703;"80689";"München";"Rolf-Pinegger-Str.";"10"
48642;18704;"22335";"Hamburg";"Flughafenstr. 52a / Haus C";""
48645;18707;"44536";"Lünen";"Am Brambusch";"4"
48649;18711;"85457";"Wörth/Hofsingelding";"Nordring";"11"
48652;18714;"90429";"Nürnberg";"Fürther Str.";"244e"
48653;18715;"27755";"Delmenhorst";"Brendelweg";"248"
48654;18716;"40212";"Düsseldorf";"Königsallee";"92a"
48655;18717;"01796";"Pirna";"Königsteiner Str.";"6b"
48657;18719;"22962";"Siek";"Bültbek";"5"
48658;18720;"51674";"Wiehl";"Am Hans-Teich";"16"
48661;18723;"32457";"Porta Westfalica";"Mittelfeld-Nord";"1"
48662;18724;"8047";"Zürich";"Fellenbergstr.";"279"
48664;18726;"09518";"Grossbruerswalde";"Oberdorf";"52"
48665;18727;"66740";"Saarlouis";"Magaretenstraße";"52b"
48668;18730;"76228";"Karlsruhe";"Esslinger Str.";"61"
48669;18731;"80802";"München";"Occamstr.";"9"
48671;18733;"20097";"Hamburg";"Wendenstr.";"14-18"
48672;18734;"85716";"Unterschleißheim";"Adalbert-Stifter-Str.";"12"
48676;18738;"1190";"Wien";"Grinzingerstr.";"55"
48679;18741;"37191";"Katlenburg";"Osteroder Str.";"12"
48680;18742;"85399";"Hallbergmoos";"Lilienthalstr.";"21"
48682;18744;"79664";"Wehr";"Industriestr.";"12"
48683;18745;"50354";"Hürth";"Rodenkirchener Straße";"8"
48685;18747;"51065";"Köln";"Jan-Wellem-Str.";"1"
48687;18749;"97204";"Höchberg";"Leibnizstr.";"7"
48689;18751;"14478";"Potsdam";"Verkehrshof";"17"
48690;18752;"80336";"München";"Schillerstr. 40 Haus B";""
48691;18753;"33719";"Bielefeld";"Striegauer Str.";"11"
48692;18754;"79112";"Freiburg-Waltershofen";"Im Moos";"13"
48693;18755;"81375";"München";"Rudelsburgstr.";"8"
48694;18756;"85307";"Entrischenbrunn";"Entrischenbrunn";"3"
48695;18757;"9500";"Villach";"Hausergasse";"27"
48699;18761;"49152";"Bad Essen";"Im Glanetal";"6"
48701;18763;"94086";"Bad Griesbach";"Postberg";"20"
48703;18765;"12355";"Berlin";"Schriftsetzerweg";"21a"
48707;18769;"80335";"München";"Dachauer Str.";"4"
48708;18770;"6461";"Kb Kerkrade";"Eurode Park";"1-45"
48709;18771;"22393";"Hamburg";"Saseler Bogen";"6"
48710;18772;"76534";"Baden-Baden";"Schneidweg";"8"
48712;18774;"69123";"Heidelberg";"Hans-Bunte-Str.";"8-10"
48714;18776;"50668";"Koeln";"Domstrasse";"91"
48720;18782;"48149";"Münster";"Mendel Str.";"11"
48721;18783;"37124";"Rosdorf";"Kampweg";"12"
48722;18784;"09112";"Chemnitz";"Weststr.";"57"
48725;18787;"8802";"Kilchberg";"Alte Landstr.";"4"
48726;18788;"32257";"Bünde";"Wasserbreite";"57"
48728;18790;"27572";"Bremerhaven";"Fischkai";"1"
48732;18794;"32120";"Hiddenhausen";"Zum Uphof";"12"
48733;18795;"41061";"Moenchengladbach";"Fliethstr.";"67"
48734;18796;"63128";"Dietzenbach";"Dieselstr.";"2"
48735;18797;"65-240";"Zielona Gora";"Akademicka";"17"
48737;18799;"46244";"Bottrop";"Alleestraße";"1"
